cell;cluster;region;country;global
58381;IND.58381;IND.52;IND;IND;GLO
58382;IND.58382;IND.52;IND;IND;GLO
58383;IND.58383;IND.54;IND;IND;GLO
58384;IND.58384;IND.54;IND;IND;GLO
58385;IND.58385;IND.52;IND;IND;GLO
58386;IND.58386;IND.54;IND;IND;GLO
58387;IND.58387;IND.52;IND;IND;GLO
58388;IND.58388;IND.54;IND;IND;GLO
58389;IND.58389;IND.52;IND;IND;GLO
58390;IND.58390;IND.52;IND;IND;GLO
58391;IND.58391;IND.52;IND;IND;GLO
58392;IND.58392;IND.52;IND;IND;GLO
58393;IND.58393;IND.52;IND;IND;GLO
58394;IND.58394;IND.52;IND;IND;GLO
58395;IND.58395;IND.52;IND;IND;GLO
58396;IND.58396;IND.52;IND;IND;GLO
58397;IND.58397;IND.52;IND;IND;GLO
58398;IND.58398;IND.52;IND;IND;GLO
58399;IND.58399;IND.52;IND;IND;GLO
58400;IND.58400;IND.52;IND;IND;GLO
58401;IND.58401;IND.52;IND;IND;GLO
58402;IND.58402;IND.52;IND;IND;GLO
58403;IND.58403;IND.52;IND;IND;GLO
58404;IND.58404;IND.52;IND;IND;GLO
58405;IND.58405;IND.52;IND;IND;GLO
58406;IND.58406;IND.52;IND;IND;GLO
58407;IND.58407;IND.54;IND;IND;GLO
58408;IND.58408;IND.54;IND;IND;GLO
58409;IND.58409;IND.54;IND;IND;GLO
58410;IND.58410;IND.54;IND;IND;GLO
58411;IND.58411;IND.52;IND;IND;GLO
58412;IND.58412;IND.53;IND;IND;GLO
58413;IND.58413;IND.53;IND;IND;GLO
58414;IND.58414;IND.56;IND;IND;GLO
58415;IND.58415;IND.56;IND;IND;GLO
58416;LKA.58416;OAS.125;OAS;LKA;GLO
58417;LKA.58417;OAS.125;OAS;LKA;GLO
58418;LKA.58418;OAS.129;OAS;LKA;GLO
58419;LKA.58419;OAS.125;OAS;LKA;GLO
58420;LKA.58420;OAS.129;OAS;LKA;GLO
58421;LKA.58421;OAS.129;OAS;LKA;GLO
58422;LKA.58422;OAS.129;OAS;LKA;GLO
58423;IND.58423;IND.52;IND;IND;GLO
58424;IND.58424;IND.52;IND;IND;GLO
58425;IND.58425;IND.54;IND;IND;GLO
58426;IND.58426;IND.54;IND;IND;GLO
58427;IND.58427;IND.52;IND;IND;GLO
58428;IND.58428;IND.52;IND;IND;GLO
58429;IND.58429;IND.52;IND;IND;GLO
58430;IND.58430;IND.52;IND;IND;GLO
58431;IND.58431;IND.52;IND;IND;GLO
58432;IND.58432;IND.52;IND;IND;GLO
58433;IND.58433;IND.52;IND;IND;GLO
58434;IND.58434;IND.52;IND;IND;GLO
58435;IND.58435;IND.52;IND;IND;GLO
58436;IND.58436;IND.52;IND;IND;GLO
58437;IND.58437;IND.52;IND;IND;GLO
58438;IND.58438;IND.52;IND;IND;GLO
58439;IND.58439;IND.52;IND;IND;GLO
58440;IND.58440;IND.52;IND;IND;GLO
58441;IND.58441;IND.52;IND;IND;GLO
58442;IND.58442;IND.52;IND;IND;GLO
58443;IND.58443;IND.52;IND;IND;GLO
58444;IND.58444;IND.54;IND;IND;GLO
58445;IND.58445;IND.54;IND;IND;GLO
58446;IND.58446;IND.54;IND;IND;GLO
58447;IND.58447;IND.54;IND;IND;GLO
58448;IND.58448;IND.54;IND;IND;GLO
58449;IND.58449;IND.52;IND;IND;GLO
58450;IND.58450;IND.52;IND;IND;GLO
58451;IND.58451;IND.52;IND;IND;GLO
58452;NPL.58452;OAS.128;OAS;NPL;GLO
58453;IND.58453;IND.53;IND;IND;GLO
58454;IND.58454;IND.56;IND;IND;GLO
58455;LKA.58455;OAS.125;OAS;LKA;GLO
58456;LKA.58456;OAS.128;OAS;LKA;GLO
58457;LKA.58457;OAS.128;OAS;LKA;GLO
58458;LKA.58458;OAS.125;OAS;LKA;GLO
58459;LKA.58459;OAS.129;OAS;LKA;GLO
58460;LKA.58460;OAS.129;OAS;LKA;GLO
58461;LKA.58461;OAS.129;OAS;LKA;GLO
58462;IND.58462;IND.52;IND;IND;GLO
58463;IND.58463;IND.52;IND;IND;GLO
58464;IND.58464;IND.52;IND;IND;GLO
58465;IND.58465;IND.54;IND;IND;GLO
58466;IND.58466;IND.52;IND;IND;GLO
58467;IND.58467;IND.52;IND;IND;GLO
58468;IND.58468;IND.52;IND;IND;GLO
58469;IND.58469;IND.52;IND;IND;GLO
58470;IND.58470;IND.52;IND;IND;GLO
58471;IND.58471;IND.52;IND;IND;GLO
58472;IND.58472;IND.52;IND;IND;GLO
58473;IND.58473;IND.52;IND;IND;GLO
58474;IND.58474;IND.52;IND;IND;GLO
58475;IND.58475;IND.52;IND;IND;GLO
58476;IND.58476;IND.52;IND;IND;GLO
58477;IND.58477;IND.52;IND;IND;GLO
58478;IND.58478;IND.52;IND;IND;GLO
58479;IND.58479;IND.52;IND;IND;GLO
58480;IND.58480;IND.54;IND;IND;GLO
58481;IND.58481;IND.52;IND;IND;GLO
58482;IND.58482;IND.54;IND;IND;GLO
58483;IND.58483;IND.54;IND;IND;GLO
58484;IND.58484;IND.52;IND;IND;GLO
58485;IND.58485;IND.52;IND;IND;GLO
58486;IND.58486;IND.52;IND;IND;GLO
58487;NPL.58487;OAS.129;OAS;NPL;GLO
58488;NPL.58488;OAS.127;OAS;NPL;GLO
58489;NPL.58489;OAS.124;OAS;NPL;GLO
58490;IND.58490;IND.56;IND;IND;GLO
58491;LKA.58491;OAS.134;OAS;LKA;GLO
58492;LKA.58492;OAS.125;OAS;LKA;GLO
58493;LKA.58493;OAS.125;OAS;LKA;GLO
58494;LKA.58494;OAS.134;OAS;LKA;GLO
58495;LKA.58495;OAS.129;OAS;LKA;GLO
58496;IND.58496;IND.54;IND;IND;GLO
58497;IND.58497;IND.54;IND;IND;GLO
58498;IND.58498;IND.52;IND;IND;GLO
58499;IND.58499;IND.54;IND;IND;GLO
58500;IND.58500;IND.52;IND;IND;GLO
58501;IND.58501;IND.52;IND;IND;GLO
58502;IND.58502;IND.52;IND;IND;GLO
58503;IND.58503;IND.52;IND;IND;GLO
58504;IND.58504;IND.52;IND;IND;GLO
58505;IND.58505;IND.52;IND;IND;GLO
58506;IND.58506;IND.52;IND;IND;GLO
58507;IND.58507;IND.52;IND;IND;GLO
58508;IND.58508;IND.52;IND;IND;GLO
58509;IND.58509;IND.52;IND;IND;GLO
58510;IND.58510;IND.52;IND;IND;GLO
58511;IND.58511;IND.52;IND;IND;GLO
58512;IND.58512;IND.52;IND;IND;GLO
58513;IND.58513;IND.52;IND;IND;GLO
58514;IND.58514;IND.54;IND;IND;GLO
58515;IND.58515;IND.54;IND;IND;GLO
58516;IND.58516;IND.54;IND;IND;GLO
58517;IND.58517;IND.54;IND;IND;GLO
58518;IND.58518;IND.52;IND;IND;GLO
58519;IND.58519;IND.52;IND;IND;GLO
58520;IND.58520;IND.52;IND;IND;GLO
58521;NPL.58521;OAS.129;OAS;NPL;GLO
58522;NPL.58522;OAS.127;OAS;NPL;GLO
58523;NPL.58523;OAS.137;OAS;NPL;GLO
58524;LKA.58524;OAS.129;OAS;LKA;GLO
58525;LKA.58525;OAS.129;OAS;LKA;GLO
58526;IND.58526;IND.54;IND;IND;GLO
58527;IND.58527;IND.52;IND;IND;GLO
58528;IND.58528;IND.52;IND;IND;GLO
58529;IND.58529;IND.52;IND;IND;GLO
58530;IND.58530;IND.52;IND;IND;GLO
58531;IND.58531;IND.52;IND;IND;GLO
58532;IND.58532;IND.52;IND;IND;GLO
58533;IND.58533;IND.52;IND;IND;GLO
58534;IND.58534;IND.52;IND;IND;GLO
58535;IND.58535;IND.52;IND;IND;GLO
58536;IND.58536;IND.52;IND;IND;GLO
58537;IND.58537;IND.52;IND;IND;GLO
58538;IND.58538;IND.52;IND;IND;GLO
58539;IND.58539;IND.52;IND;IND;GLO
58540;IND.58540;IND.52;IND;IND;GLO
58541;IND.58541;IND.52;IND;IND;GLO
58542;IND.58542;IND.52;IND;IND;GLO
58543;IND.58543;IND.54;IND;IND;GLO
58544;IND.58544;IND.54;IND;IND;GLO
58545;IND.58545;IND.54;IND;IND;GLO
58546;IND.58546;IND.54;IND;IND;GLO
58547;IND.58547;IND.54;IND;IND;GLO
58548;IND.58548;IND.52;IND;IND;GLO
58549;NPL.58549;OAS.129;OAS;NPL;GLO
58550;NPL.58550;OAS.127;OAS;NPL;GLO
58551;NPL.58551;OAS.124;OAS;NPL;GLO
58552;NPL.58552;OAS.137;OAS;NPL;GLO
58553;NPL.58553;OAS.140;OAS;NPL;GLO
58554;IND.58554;IND.52;IND;IND;GLO
58555;IND.58555;IND.52;IND;IND;GLO
58556;IND.58556;IND.53;IND;IND;GLO
58557;IND.58557;IND.52;IND;IND;GLO
58558;IND.58558;IND.52;IND;IND;GLO
58559;IND.58559;IND.52;IND;IND;GLO
58560;IND.58560;IND.52;IND;IND;GLO
58561;IND.58561;IND.52;IND;IND;GLO
58562;IND.58562;IND.52;IND;IND;GLO
58563;IND.58563;IND.52;IND;IND;GLO
58564;IND.58564;IND.52;IND;IND;GLO
58565;IND.58565;IND.52;IND;IND;GLO
58566;IND.58566;IND.52;IND;IND;GLO
58567;IND.58567;IND.52;IND;IND;GLO
58568;IND.58568;IND.52;IND;IND;GLO
58569;IND.58569;IND.52;IND;IND;GLO
58570;IND.58570;IND.52;IND;IND;GLO
58571;IND.58571;IND.52;IND;IND;GLO
58572;IND.58572;IND.54;IND;IND;GLO
58573;IND.58573;IND.54;IND;IND;GLO
58574;IND.58574;IND.52;IND;IND;GLO
58575;IND.58575;IND.52;IND;IND;GLO
58576;IND.58576;IND.57;IND;IND;GLO
58577;NPL.58577;OAS.128;OAS;NPL;GLO
58578;NPL.58578;OAS.127;OAS;NPL;GLO
58579;NPL.58579;OAS.137;OAS;NPL;GLO
58580;NPL.58580;OAS.137;OAS;NPL;GLO
58581;IND.58581;IND.52;IND;IND;GLO
58582;IND.58582;IND.53;IND;IND;GLO
58583;IND.58583;IND.53;IND;IND;GLO
58584;IND.58584;IND.52;IND;IND;GLO
58585;IND.58585;IND.52;IND;IND;GLO
58586;IND.58586;IND.52;IND;IND;GLO
58587;IND.58587;IND.52;IND;IND;GLO
58588;IND.58588;IND.52;IND;IND;GLO
58589;IND.58589;IND.52;IND;IND;GLO
58590;IND.58590;IND.52;IND;IND;GLO
58591;IND.58591;IND.52;IND;IND;GLO
58592;IND.58592;IND.52;IND;IND;GLO
58593;IND.58593;IND.57;IND;IND;GLO
58594;IND.58594;IND.52;IND;IND;GLO
58595;IND.58595;IND.52;IND;IND;GLO
58596;IND.58596;IND.54;IND;IND;GLO
58597;IND.58597;IND.54;IND;IND;GLO
58598;IND.58598;IND.52;IND;IND;GLO
58599;IND.58599;IND.52;IND;IND;GLO
58600;IND.58600;IND.54;IND;IND;GLO
58601;NPL.58601;OAS.129;OAS;NPL;GLO
58602;NPL.58602;OAS.127;OAS;NPL;GLO
58603;NPL.58603;OAS.124;OAS;NPL;GLO
58604;NPL.58604;OAS.140;OAS;NPL;GLO
58605;NPL.58605;OAS.140;OAS;NPL;GLO
58606;IND.58606;IND.52;IND;IND;GLO
58607;IND.58607;IND.57;IND;IND;GLO
58608;IND.58608;IND.53;IND;IND;GLO
58609;IND.58609;IND.52;IND;IND;GLO
58610;IND.58610;IND.52;IND;IND;GLO
58611;IND.58611;IND.52;IND;IND;GLO
58612;IND.58612;IND.52;IND;IND;GLO
58613;IND.58613;IND.52;IND;IND;GLO
58614;IND.58614;IND.54;IND;IND;GLO
58615;IND.58615;IND.52;IND;IND;GLO
58616;IND.58616;IND.57;IND;IND;GLO
58617;IND.58617;IND.52;IND;IND;GLO
58618;IND.58618;IND.57;IND;IND;GLO
58619;IND.58619;IND.52;IND;IND;GLO
58620;IND.58620;IND.52;IND;IND;GLO
58621;IND.58621;IND.54;IND;IND;GLO
58622;IND.58622;IND.54;IND;IND;GLO
58623;IND.58623;IND.52;IND;IND;GLO
58624;IND.58624;IND.57;IND;IND;GLO
58625;IND.58625;IND.52;IND;IND;GLO
58626;NPL.58626;OAS.129;OAS;NPL;GLO
58627;NPL.58627;OAS.127;OAS;NPL;GLO
58628;NPL.58628;OAS.140;OAS;NPL;GLO
58629;NPL.58629;OAS.140;OAS;NPL;GLO
58630;IND.58630;IND.57;IND;IND;GLO
58631;IND.58631;IND.52;IND;IND;GLO
58632;IND.58632;IND.52;IND;IND;GLO
58633;IND.58633;IND.52;IND;IND;GLO
58634;IND.58634;IND.52;IND;IND;GLO
58635;IND.58635;IND.52;IND;IND;GLO
58636;IND.58636;IND.54;IND;IND;GLO
58637;IND.58637;IND.52;IND;IND;GLO
58638;IND.58638;IND.52;IND;IND;GLO
58639;IND.58639;IND.52;IND;IND;GLO
58640;IND.58640;IND.53;IND;IND;GLO
58641;IND.58641;IND.52;IND;IND;GLO
58642;IND.58642;IND.54;IND;IND;GLO
58643;IND.58643;IND.52;IND;IND;GLO
58644;IND.58644;IND.54;IND;IND;GLO
58645;IND.58645;IND.52;IND;IND;GLO
58646;IND.58646;IND.54;IND;IND;GLO
58647;IND.58647;IND.54;IND;IND;GLO
58648;IND.58648;IND.57;IND;IND;GLO
58649;NPL.58649;OAS.129;OAS;NPL;GLO
58650;NPL.58650;OAS.127;OAS;NPL;GLO
58651;NPL.58651;OAS.140;OAS;NPL;GLO
58652;IND.58652;IND.52;IND;IND;GLO
58653;IND.58653;IND.52;IND;IND;GLO
58654;IND.58654;IND.52;IND;IND;GLO
58655;IND.58655;IND.52;IND;IND;GLO
58656;IND.58656;IND.52;IND;IND;GLO
58657;IND.58657;IND.52;IND;IND;GLO
58658;IND.58658;IND.52;IND;IND;GLO
58659;IND.58659;IND.52;IND;IND;GLO
58660;IND.58660;IND.52;IND;IND;GLO
58661;IND.58661;IND.53;IND;IND;GLO
58662;IND.58662;IND.52;IND;IND;GLO
58663;IND.58663;IND.52;IND;IND;GLO
58664;IND.58664;IND.54;IND;IND;GLO
58665;IND.58665;IND.54;IND;IND;GLO
58666;IND.58666;IND.54;IND;IND;GLO
58667;IND.58667;IND.54;IND;IND;GLO
58668;IND.58668;IND.52;IND;IND;GLO
58669;IND.58669;IND.52;IND;IND;GLO
58670;NPL.58670;OAS.129;OAS;NPL;GLO
58671;NPL.58671;OAS.127;OAS;NPL;GLO
58672;NPL.58672;OAS.140;OAS;NPL;GLO
58673;IND.58673;IND.52;IND;IND;GLO
58674;IND.58674;IND.52;IND;IND;GLO
58675;IND.58675;IND.52;IND;IND;GLO
58676;IND.58676;IND.52;IND;IND;GLO
58677;IND.58677;IND.52;IND;IND;GLO
58678;IND.58678;IND.52;IND;IND;GLO
58679;IND.58679;IND.52;IND;IND;GLO
58680;IND.58680;IND.52;IND;IND;GLO
58681;IND.58681;IND.53;IND;IND;GLO
58682;IND.58682;IND.57;IND;IND;GLO
58683;IND.58683;IND.54;IND;IND;GLO
58684;IND.58684;IND.54;IND;IND;GLO
58685;IND.58685;IND.54;IND;IND;GLO
58686;IND.58686;IND.54;IND;IND;GLO
58687;IND.58687;IND.54;IND;IND;GLO
58688;IND.58688;IND.52;IND;IND;GLO
58689;NPL.58689;OAS.129;OAS;NPL;GLO
58690;NPL.58690;OAS.129;OAS;NPL;GLO
58691;NPL.58691;OAS.124;OAS;NPL;GLO
58692;IND.58692;IND.52;IND;IND;GLO
58693;IND.58693;IND.52;IND;IND;GLO
58694;IND.58694;IND.52;IND;IND;GLO
58695;IND.58695;IND.52;IND;IND;GLO
58696;IND.58696;IND.52;IND;IND;GLO
58697;IND.58697;IND.52;IND;IND;GLO
58698;IND.58698;IND.52;IND;IND;GLO
58699;IND.58699;IND.52;IND;IND;GLO
58700;IND.58700;IND.57;IND;IND;GLO
58701;IND.58701;IND.57;IND;IND;GLO
58702;IND.58702;IND.54;IND;IND;GLO
58703;IND.58703;IND.54;IND;IND;GLO
58704;IND.58704;IND.52;IND;IND;GLO
58705;IND.58705;IND.52;IND;IND;GLO
58706;IND.58706;IND.57;IND;IND;GLO
58707;NPL.58707;OAS.129;OAS;NPL;GLO
58708;NPL.58708;OAS.127;OAS;NPL;GLO
58709;NPL.58709;OAS.137;OAS;NPL;GLO
58710;IND.58710;IND.52;IND;IND;GLO
58711;IND.58711;IND.54;IND;IND;GLO
58712;IND.58712;IND.52;IND;IND;GLO
58713;IND.58713;IND.52;IND;IND;GLO
58714;IND.58714;IND.52;IND;IND;GLO
58715;IND.58715;IND.52;IND;IND;GLO
58716;IND.58716;IND.57;IND;IND;GLO
58717;IND.58717;IND.52;IND;IND;GLO
58718;IND.58718;IND.52;IND;IND;GLO
58719;IND.58719;IND.52;IND;IND;GLO
58720;IND.58720;IND.57;IND;IND;GLO
58721;IND.58721;IND.52;IND;IND;GLO
58722;IND.58722;IND.52;IND;IND;GLO
58723;IND.58723;IND.54;IND;IND;GLO
58724;NPL.58724;OAS.129;OAS;NPL;GLO
58725;NPL.58725;OAS.129;OAS;NPL;GLO
58726;NPL.58726;OAS.127;OAS;NPL;GLO
58727;IND.58727;IND.52;IND;IND;GLO
58728;IND.58728;IND.52;IND;IND;GLO
58729;IND.58729;IND.52;IND;IND;GLO
58730;IND.58730;IND.52;IND;IND;GLO
58731;IND.58731;IND.52;IND;IND;GLO
58732;IND.58732;IND.52;IND;IND;GLO
58733;IND.58733;IND.57;IND;IND;GLO
58734;IND.58734;IND.57;IND;IND;GLO
58735;IND.58735;IND.52;IND;IND;GLO
58736;IND.58736;IND.52;IND;IND;GLO
58737;IND.58737;IND.57;IND;IND;GLO
58738;IND.58738;IND.52;IND;IND;GLO
58739;IND.58739;IND.57;IND;IND;GLO
58740;NPL.58740;OAS.129;OAS;NPL;GLO
58741;NPL.58741;OAS.127;OAS;NPL;GLO
58742;NPL.58742;OAS.124;OAS;NPL;GLO
58743;IND.58743;IND.52;IND;IND;GLO
58744;IND.58744;IND.52;IND;IND;GLO
58745;IND.58745;IND.52;IND;IND;GLO
58746;IND.58746;IND.57;IND;IND;GLO
58747;IND.58747;IND.52;IND;IND;GLO
58748;IND.58748;IND.52;IND;IND;GLO
58749;IND.58749;IND.52;IND;IND;GLO
58750;IND.58750;IND.57;IND;IND;GLO
58751;IND.58751;IND.57;IND;IND;GLO
58752;IND.58752;IND.52;IND;IND;GLO
58753;IND.58753;IND.52;IND;IND;GLO
58754;IND.58754;IND.57;IND;IND;GLO
58755;NPL.58755;OAS.129;OAS;NPL;GLO
58756;NPL.58756;OAS.127;OAS;NPL;GLO
58757;NPL.58757;OAS.137;OAS;NPL;GLO
58758;IND.58758;IND.57;IND;IND;GLO
58759;IND.58759;IND.54;IND;IND;GLO
58760;IND.58760;IND.52;IND;IND;GLO
58761;IND.58761;IND.52;IND;IND;GLO
58762;IND.58762;IND.52;IND;IND;GLO
58763;IND.58763;IND.52;IND;IND;GLO
58764;IND.58764;IND.57;IND;IND;GLO
58765;IND.58765;IND.57;IND;IND;GLO
58766;IND.58766;IND.54;IND;IND;GLO
58767;IND.58767;IND.57;IND;IND;GLO
58768;NPL.58768;OAS.129;OAS;NPL;GLO
58769;NPL.58769;OAS.127;OAS;NPL;GLO
58770;NPL.58770;OAS.137;OAS;NPL;GLO
58771;IND.58771;IND.52;IND;IND;GLO
58772;IND.58772;IND.52;IND;IND;GLO
58773;IND.58773;IND.54;IND;IND;GLO
58774;IND.58774;IND.52;IND;IND;GLO
58775;IND.58775;IND.54;IND;IND;GLO
58776;IND.58776;IND.52;IND;IND;GLO
58777;IND.58777;IND.52;IND;IND;GLO
58778;IND.58778;IND.52;IND;IND;GLO
58779;IND.58779;IND.57;IND;IND;GLO
58780;IND.58780;IND.57;IND;IND;GLO
58781;NPL.58781;OAS.128;OAS;NPL;GLO
58782;NPL.58782;OAS.124;OAS;NPL;GLO
58783;NPL.58783;OAS.137;OAS;NPL;GLO
58784;IND.58784;IND.57;IND;IND;GLO
58785;IND.58785;IND.52;IND;IND;GLO
58786;IND.58786;IND.54;IND;IND;GLO
58787;IND.58787;IND.54;IND;IND;GLO
58788;IND.58788;IND.52;IND;IND;GLO
58789;IND.58789;IND.52;IND;IND;GLO
58790;BGD.58790;OAS.129;OAS;BGD;GLO
58791;IND.58791;IND.57;IND;IND;GLO
58792;IND.58792;IND.57;IND;IND;GLO
58793;IND.58793;IND.57;IND;IND;GLO
58794;IND.58794;IND.53;IND;IND;GLO
58795;IND.58795;IND.55;IND;IND;GLO
58796;IND.58796;IND.56;IND;IND;GLO
58797;IND.58797;IND.52;IND;IND;GLO
58798;IND.58798;IND.52;IND;IND;GLO
58799;IND.58799;IND.52;IND;IND;GLO
58800;IND.58800;IND.52;IND;IND;GLO
58801;BGD.58801;OAS.129;OAS;BGD;GLO
58802;BGD.58802;OAS.129;OAS;BGD;GLO
58803;BGD.58803;OAS.129;OAS;BGD;GLO
58804;BGD.58804;OAS.129;OAS;BGD;GLO
58805;BGD.58805;OAS.125;OAS;BGD;GLO
58806;BGD.58806;OAS.129;OAS;BGD;GLO
58807;IND.58807;IND.57;IND;IND;GLO
58808;IND.58808;IND.55;IND;IND;GLO
58809;IND.58809;IND.56;IND;IND;GLO
58810;BGD.58810;OAS.129;OAS;BGD;GLO
58811;BGD.58811;OAS.129;OAS;BGD;GLO
58812;BGD.58812;OAS.129;OAS;BGD;GLO
58813;BGD.58813;OAS.134;OAS;BGD;GLO
58814;BGD.58814;OAS.129;OAS;BGD;GLO
58815;BGD.58815;OAS.129;OAS;BGD;GLO
58816;BGD.58816;OAS.134;OAS;BGD;GLO
58817;BGD.58817;OAS.125;OAS;BGD;GLO
58818;BGD.58818;OAS.125;OAS;BGD;GLO
58819;IND.58819;IND.57;IND;IND;GLO
58820;IND.58820;IND.57;IND;IND;GLO
58821;BTN.58821;OAS.124;OAS;BTN;GLO
58822;BTN.58822;OAS.140;OAS;BTN;GLO
58823;BGD.58823;OAS.129;OAS;BGD;GLO
58824;BGD.58824;OAS.129;OAS;BGD;GLO
58825;BGD.58825;OAS.129;OAS;BGD;GLO
58826;BGD.58826;OAS.129;OAS;BGD;GLO
58827;BGD.58827;OAS.129;OAS;BGD;GLO
58828;BGD.58828;OAS.129;OAS;BGD;GLO
58829;BGD.58829;OAS.129;OAS;BGD;GLO
58830;BGD.58830;OAS.129;OAS;BGD;GLO
58831;IND.58831;IND.57;IND;IND;GLO
58832;BTN.58832;OAS.128;OAS;BTN;GLO
58833;BTN.58833;OAS.136;OAS;BTN;GLO
58834;BTN.58834;OAS.137;OAS;BTN;GLO
58835;BGD.58835;OAS.129;OAS;BGD;GLO
58836;BGD.58836;OAS.129;OAS;BGD;GLO
58837;BGD.58837;OAS.129;OAS;BGD;GLO
58838;BGD.58838;OAS.129;OAS;BGD;GLO
58839;BGD.58839;OAS.129;OAS;BGD;GLO
58840;BGD.58840;OAS.129;OAS;BGD;GLO
58841;IND.58841;IND.57;IND;IND;GLO
58842;IND.58842;IND.57;IND;IND;GLO
58843;IND.58843;IND.57;IND;IND;GLO
58844;IND.58844;IND.57;IND;IND;GLO
58845;BTN.58845;OAS.124;OAS;BTN;GLO
58846;BTN.58846;OAS.124;OAS;BTN;GLO
58847;BTN.58847;OAS.140;OAS;BTN;GLO
58848;BGD.58848;OAS.129;OAS;BGD;GLO
58849;BGD.58849;OAS.129;OAS;BGD;GLO
58850;BGD.58850;OAS.129;OAS;BGD;GLO
58851;BGD.58851;OAS.129;OAS;BGD;GLO
58852;BGD.58852;OAS.125;OAS;BGD;GLO
58853;BGD.58853;OAS.129;OAS;BGD;GLO
58854;IND.58854;IND.57;IND;IND;GLO
58855;IND.58855;IND.57;IND;IND;GLO
58856;IND.58856;IND.57;IND;IND;GLO
58857;IND.58857;IND.57;IND;IND;GLO
58858;BTN.58858;OAS.127;OAS;BTN;GLO
58859;BTN.58859;OAS.136;OAS;BTN;GLO
58860;BGD.58860;OAS.129;OAS;BGD;GLO
58861;BGD.58861;OAS.129;OAS;BGD;GLO
58862;IND.58862;IND.52;IND;IND;GLO
58863;BGD.58863;OAS.129;OAS;BGD;GLO
58864;BGD.58864;OAS.129;OAS;BGD;GLO
58865;IND.58865;IND.57;IND;IND;GLO
58866;IND.58866;IND.53;IND;IND;GLO
58867;IND.58867;IND.57;IND;IND;GLO
58868;IND.58868;IND.57;IND;IND;GLO
58869;BTN.58869;OAS.127;OAS;BTN;GLO
58870;BTN.58870;OAS.124;OAS;BTN;GLO
58871;BGD.58871;OAS.129;OAS;BGD;GLO
58872;BGD.58872;OAS.129;OAS;BGD;GLO
58873;IND.58873;IND.57;IND;IND;GLO
58874;IND.58874;IND.57;IND;IND;GLO
58875;BGD.58875;OAS.129;OAS;BGD;GLO
58876;BGD.58876;OAS.129;OAS;BGD;GLO
58877;IND.58877;IND.53;IND;IND;GLO
58878;IND.58878;IND.53;IND;IND;GLO
58879;IND.58879;IND.57;IND;IND;GLO
58880;IND.58880;IND.57;IND;IND;GLO
58881;BTN.58881;OAS.127;OAS;BTN;GLO
58882;IND.58882;IND.55;IND;IND;GLO
58883;MMR.58883;OAS.129;OAS;MMR;GLO
58884;BGD.58884;OAS.129;OAS;BGD;GLO
58885;BGD.58885;OAS.129;OAS;BGD;GLO
58886;BGD.58886;OAS.129;OAS;BGD;GLO
58887;BGD.58887;OAS.129;OAS;BGD;GLO
58888;IND.58888;IND.57;IND;IND;GLO
58889;IND.58889;IND.57;IND;IND;GLO
58890;BGD.58890;OAS.134;OAS;BGD;GLO
58891;IND.58891;IND.53;IND;IND;GLO
58892;IND.58892;IND.53;IND;IND;GLO
58893;IND.58893;IND.57;IND;IND;GLO
58894;IND.58894;IND.57;IND;IND;GLO
58895;IND.58895;IND.55;IND;IND;GLO
58896;IND.58896;IND.56;IND;IND;GLO
58897;IND.58897;IND.52;IND;IND;GLO
58898;MMR.58898;OAS.129;OAS;MMR;GLO
58899;MMR.58899;OAS.129;OAS;MMR;GLO
58900;MMR.58900;OAS.129;OAS;MMR;GLO
58901;IND.58901;IND.57;IND;IND;GLO
58902;IND.58902;IND.57;IND;IND;GLO
58903;IND.58903;IND.57;IND;IND;GLO
58904;IND.58904;IND.57;IND;IND;GLO
58905;IND.58905;IND.57;IND;IND;GLO
58906;IND.58906;IND.57;IND;IND;GLO
58907;IND.58907;IND.53;IND;IND;GLO
58908;IND.58908;IND.57;IND;IND;GLO
58909;IND.58909;IND.57;IND;IND;GLO
58910;IND.58910;IND.57;IND;IND;GLO
58911;IND.58911;IND.53;IND;IND;GLO
58912;IND.58912;IND.55;IND;IND;GLO
58913;MMR.58913;OAS.129;OAS;MMR;GLO
58914;MMR.58914;OAS.129;OAS;MMR;GLO
58915;MMR.58915;OAS.129;OAS;MMR;GLO
58916;MMR.58916;OAS.128;OAS;MMR;GLO
58917;MMR.58917;OAS.127;OAS;MMR;GLO
58918;MMR.58918;OAS.127;OAS;MMR;GLO
58919;IND.58919;IND.57;IND;IND;GLO
58920;IND.58920;IND.53;IND;IND;GLO
58921;IND.58921;IND.53;IND;IND;GLO
58922;IND.58922;IND.57;IND;IND;GLO
58923;IND.58923;IND.53;IND;IND;GLO
58924;IND.58924;IND.57;IND;IND;GLO
58925;IND.58925;IND.57;IND;IND;GLO
58926;IND.58926;IND.57;IND;IND;GLO
58927;IND.58927;IND.57;IND;IND;GLO
58928;IND.58928;IND.55;IND;IND;GLO
58929;IND.58929;IND.55;IND;IND;GLO
58930;MMR.58930;OAS.129;OAS;MMR;GLO
58931;MMR.58931;OAS.129;OAS;MMR;GLO
58932;MMR.58932;OAS.129;OAS;MMR;GLO
58933;MMR.58933;OAS.128;OAS;MMR;GLO
58934;MMR.58934;OAS.127;OAS;MMR;GLO
58935;MMR.58935;OAS.127;OAS;MMR;GLO
58936;MMR.58936;OAS.128;OAS;MMR;GLO
58937;MMR.58937;OAS.128;OAS;MMR;GLO
